"","horse_id","horse_name","median_speed","min_speed","max_speed","cv_speed","cluster"
"60",60,"Crafty Concorde",16.2274843491074,2.6780463226854,18.6954207194951,0.142412843463843,3
"61",61,"Fifty Eight O G",16.5533860846585,2.80951718704431,20.3119858344052,0.146344684950981,3
"62",62,"Excess Capacity",16.9315105667284,2.47982479913982,19.768429784744,0.130949992312805,3
"63",63,"Paynterbynumbers",16.9430381403186,1.83501717777461,19.2652462293389,0.131861590225397,1
"64",64,"Fancy That",16.7565910972137,1.78064986060644,18.8909041815584,0.10203671761052,2
"65",65,"She'll Do",16.8687044138772,2.85457707801245,18.9148180552595,0.151242227975744,3
"66",66,"Silk Assassin",16.0451328851304,1.57010267957072,18.8023088880682,0.156409466914187,6
"67",67,"Moon and Stars",16.3610435994341,2.31329413611184,19.0060825182267,0.163482748685721,3
"68",68,"Tikhvin Flew",17.0731770567202,3.45679170384074,19.5165538369177,0.103008058795644,2
"69",69,"Pulsate",17.7709598224035,2.31947208841395,19.8270733085877,0.1203746785025,1
"70",70,"Spun to Run",16.7915276729891,7.22812681155764,19.4439301626422,0.0965788295397699,6
"71",71,"Classic Romeo",16.8194774190608,7.81786497762684,19.0934996007156,0.0970420640392143,6
"72",72,"U R Not So Bad",17.2741726345597,8.13135174452007,19.913491932316,0.115774626575865,6
"73",73,"Jake Rocks",17.3217780886219,2.72589227692195,19.8500112026839,0.129732506160023,3
"74",74,"Speed Khaleesi",16.4097333413193,2.97741204762464,19.6085685368835,0.135470574443626,3
"75",75,"Stay Good",16.4103334578738,3.18862655533242,19.6897378146831,0.159925525795881,3
"76",76,"Caitriona",16.6942955891833,2.93204017007796,19.7672620625032,0.155666512204992,3
"77",77,"Diamond Jen Brady",16.1209132261144,2.68247665458759,19.8763339694975,0.160303535298867,3
"78",78,"Somethingwithlilly",16.4960861954291,3.26610950278069,18.847876977853,0.148187820452925,3
"79",79,"Aly's All Out",16.3984628434835,3.28777025605255,20.071184721367,0.145590015132465,3
"80",80,"Regal Retort",16.9158739233088,2.8057505422211,19.49537885852,0.130835565289368,3
"81",81,"Free Coffee",16.30960368026,2.70958847476614,19.2703785487162,0.120859923943035,3
"82",82,"Dizzy",16.3498479127456,3.25206787847419,22.9567390110767,0.12085830144685,7
"83",83,"Whyisshesoolucky",16.7755678781398,1.9506253245832,19.4155758118973,0.12452363177858,3
"84",84,"Stay Smart",16.4335033590296,1.58048353789753,18.8249267410128,0.121888426990913,3
"85",85,"Irish Banker",16.9683067749262,2.74044123845057,20.1649317568627,0.126971473738732,3
"86",86,"Miss Allison",14.4052681559887,6.67105684353566,18.5157871820076,0.145351356544287,5
"87",87,"Turco Bravo (CHI)",16.6058994829795,1.97682159716147,18.6553282213372,0.0963001601421633,2
"88",88,"Let Me Go First",16.152365197696,0.1173754930244,18.1701484323857,0.202295800641337,5
"89",89,"Admiral Blue",16.6540641761402,2.26889842990667,19.3487879813208,0.117865506507268,3
"90",90,"Halloween Horror",16.952264325899,2.25112246381761,21.5911377020848,0.103599341387124,7
"91",91,"Shamcat",17.0754166541757,2.233788744985,18.957571037667,0.113994554895901,2
"92",92,"Indian Guide",17.4615726799494,2.08494816381745,19.2797446612431,0.115862130724631,2
"93",93,"Outplay",16.9583120228394,3.59657769225951,19.9707360510696,0.125208870304116,1
"94",94,"Dublinthepleasure",17.0732910147756,4.11768960655874,19.3224869242352,0.117622903600697,1
"95",95,"Shalako",16.6247763840303,2.91936039600272,19.0799242059711,0.105068963376987,3
"96",96,"Toohottoevenspeak",16.8170546736191,2.72505966577888,19.5480711798817,0.11541450859429,3
"97",97,"Its All Relevant",16.9948213400421,3.56375000735924,19.6229667216546,0.109809076631781,1
"98",98,"E J's Legacy",16.7586270051479,6.71822904635145,18.9656576399144,0.121667095036145,6
"99",99,"Fifty",16.0040752717455,6.54654827926985,19.2575018785744,0.176288087797791,5
"100",100,"Gio d'Oro",16.7160718010039,1.95950541089656,19.191429057579,0.105168988106084,2
"101",101,"Blugrascat's Smile",16.8683470584003,2.03173387344906,19.2954664196859,0.109333036202554,2
"102",102,"Storm Prophet",16.8178465346135,2.09971644992478,19.2172682729329,0.10707576202774,2
"103",103,"Cause I'm Alex",16.351611504185,1.59018847816823,18.2900116900052,0.100418012264393,2
"104",104,"Papa Shot",17.0760563010447,1.3512051130153,19.6008232682901,0.116007785717266,2
"105",105,"Singapore Trader",17.0003885308125,1.94594715293579,19.2042956681488,0.119570001143325,2
"106",106,"Midnight Crossing",16.7032027629301,2.32795145989551,21.8364414099466,0.135089346436148,7
"107",107,"Mrs Vargas",16.2989252538287,5.04297990654868,19.4063413304252,0.122446389972856,6
"108",108,"Know Point Given",16.3245587890185,2.72126831972397,19.6148975279827,0.106585314434744,3
"109",109,"Frosty Linz",16.8259543603687,3.51043774579379,19.8262996753801,0.107597794533718,1
"110",110,"Flying Pleasantly",16.5579155641888,1.73947395248601,20.396725049436,0.12102544362597,1
"111",111,"Way Over Budget",16.1532587907289,5.73723469012099,19.2359367412683,0.119592626775275,6
"112",112,"Big Expense",16.9904290475739,3.12828714506069,19.2049742694039,0.10941451767007,2
"113",113,"Needs No Ice",16.6011075290494,2.67283368474877,19.4593133303583,0.112741675436148,3
"114",114,"Promise Me Roses",17.0962479653367,2.48438047838419,19.8686893727572,0.119867530413771,3
"115",115,"Low Is Laine",16.6770929607972,2.68772554318078,18.6214956826836,0.114072263546936,3
"116",116,"Got the Gist",16.4163450008063,2.8281543695128,19.3531802861947,0.113475928890241,3
"117",117,"Reyana Reya Dreams",15.9818147379453,2.45950430380258,19.6695707853785,0.116613586801672,3
"118",118,"Youmakemeblush",15.6908128123087,7.36248509394872,16.8988631655735,0.0845876414435824,6
"119",119,"Monteleone",16.928775102779,4.33158044318989,20.2499243762497,0.123383938212543,1
"120",120,"Trustworthy",16.6680202891751,2.50269310204285,19.8125381166761,0.125477210841933,3
"121",121,"Unpredictable",16.3085941473377,3.72598599367963,17.5035806295933,0.100260874272613,2
"122",122,"Playwright",17.0327554161687,2.24467201699546,19.2754179918793,0.127641477423349,3
"123",123,"Expert",17.1434455794194,1.96406841571196,19.5414917033318,0.108861735688272,2
"124",124,"Stronger",16.0276741450319,5.08141902371461,18.2898244210732,0.129811326296493,6
"125",125,"Intoxicologist",16.1131715715571,5.55863666184782,19.402448025941,0.103819094144256,6
"126",126,"Delta Gamma",16.403787413686,2.81806335184476,19.6196536384566,0.154134264766006,3
"127",127,"Cornetta's Choice",15.7843244035144,3.00222833007882,17.874440010412,0.10516452661073,6
"128",128,"Bee'snbee's",16.2522835879705,2.60664443474201,19.2618103391059,0.124775852980596,3
"129",129,"Winifred J",17.0949735032077,1.91329365917422,19.8622187709153,0.148961042586857,1
"130",130,"Sarah's Rainbow",16.1543644158503,1.31673555920596,19.2127702704571,0.132610010559028,6
"131",131,"Turn and Bern",16.4942620330835,0.322505216810681,19.7692742606867,0.135851791029714,1
"132",132,"Anne's Song",16.5632402320415,0.0373757727046521,19.5937629423286,0.226051588159133,5
"133",133,"Bourbon High",16.4998061944066,3.13721836476131,20.172066293661,0.123285995775124,3
"134",134,"Joule",16.6192916708129,2.13672515911307,19.1316688255385,0.117046764939569,3
"135",135,"Overtime Olivia",16.9724562534496,3.05696742029395,20.4046225176044,0.136290159343545,3
"136",136,"Dreamers and Me",15.6105136046276,0.258915744865247,19.0168108853424,0.158310724234319,6
"137",137,"Mrs. Orb",16.9447319039202,1.50513303898141,19.7369960649386,0.115129429352291,2
"138",138,"Sonic Force",14.829433270168,2.38341746942864,18.4511951280756,0.144026017039838,6
"139",139,"Eye Luv Lulu",17.5803422783378,3.2061037157412,20.2736617908248,0.113247939073047,1
"140",140,"Almithmaar",17.5535282157258,2.13886881114874,19.6061641565656,0.129140362935989,1
"141",141,"Preservationist",17.3508054295094,2.93754667610157,19.1985400827028,0.0959649523306095,2
"142",142,"Reed Kan",17.2519381767015,3.20286523607923,20.5842951412598,0.130712242340711,3
"143",143,"Still Krz",17.2530028193642,3.11326677945974,20.4515850385641,0.128699202357957,3
"144",144,"Angry Moon",17.1292583126817,2.66753483451606,19.8997191426164,0.162953743853493,3
"145",145,"Hushion",17.0055024370902,2.88482373798925,20.2202896345734,0.136369877229081,3
"146",146,"Castle Casanova",16.8215795420449,3.64436698741013,19.7440132649683,0.121228868478711,1
"147",147,"Top of the Mint",17.1004488061273,1.58779894391891,19.479902562193,0.174466844988405,5
"148",148,"Smooth Tales",17.0847006048892,3.4834168531195,19.7894188048567,0.111376175035999,1
"149",149,"Jack Bo",16.7145889920599,2.50445551536366,19.7290703731752,0.147453373351658,3
"150",150,"Fleet Warrior",16.8420086162217,3.04397184872787,20.2127438520576,0.159902900888471,3
"151",151,"Big Browning",16.8975633917879,2.609715804011,19.3718097372002,0.138897519616914,3
"152",152,"Therisastormbrewin",16.4715988224128,2.42310516575197,19.6227178704261,0.138262574491565,3
"153",153,"Pour It Out",16.0015272893967,3.06431830879663,19.4907804151223,0.149927872599517,3
"154",154,"Fully Vested",18.1716943811325,3.30913260258928,20.3453619544839,0.113850072561191,1
"155",155,"Wegotoldyougotsold",17.6029666015422,3.00886956021417,19.72584402216,0.129235266199424,1
"156",156,"The Caretaker",17.5515555138419,2.77443735508586,19.5276274192223,0.110066172587951,2
"157",157,"Bon Raison",17.6056623498116,2.33290867334758,20.1388944200066,0.115193625964883,1
"158",158,"Redyornothereicome",17.2517546538209,0.413614098059783,20.1076029453269,0.144194299294682,1
"159",159,"Forced",17.1055948373573,8.66159883647313,19.4298679615566,0.10926684232561,6
"160",160,"Have Another",17.6649210969125,3.15282540880359,20.2326256527545,0.135937960695903,1
"161",161,"Kathryn the Wise",17.3712774774816,5.04181682161213,19.8573294981266,0.114794060593286,1
"162",162,"Playinwiththeboys",17.1512612158595,2.54314363898581,19.5211261133476,0.112744046937158,3
"163",163,"Pauseforthecause",17.3363830208276,2.53805940618243,20.0902009937724,0.117177982968427,3
"164",164,"Starlite Mission",17.120022357311,2.28433045133321,19.8652716588088,0.112837514718765,3
"165",165,"Sunset Ridge",16.3288718203861,6.01599183734249,19.1374993547166,0.125757445388007,6
"166",166,"Palladian Bridge",16.9262680769464,2.71380513368593,19.4900861615706,0.133060348723323,3
"167",167,"Silly Sister",15.6663517081187,2.74401953331962,18.9207319119392,0.147664889870186,6
"168",168,"Byself",16.1446193099998,6.29198123234906,18.8639418687692,0.198243841216374,5
"169",169,"Never Nevermore",16.156273904611,5.15987441067213,17.4742215068082,0.0850729446346314,4
"170",170,"Raging Fire",16.2339219017635,3.25677970759028,19.9224554133249,0.123930070465635,3
"171",171,"Bobby G",15.8720893072127,5.27080363322209,18.0743185001828,0.0970957648099181,6
"172",172,"Won't Be Missed",16.8063771229136,2.15424394616411,19.3296938461429,0.119346865458007,3
"173",173,"Storm Scat",16.4072501029973,6.82786528997734,18.2503834336662,0.0997214416367185,6
"174",174,"Carmine's Honor",16.1423828239841,3.03072096222941,19.5320199918231,0.142348415942088,3
"175",175,"Rockin Jo",16.8971410286833,2.90540433238329,20.3556018981125,0.131841237609152,3
"176",176,"Double Deep",16.836876566386,2.85184616253568,18.9511951600179,0.102413446457157,2
"177",177,"Rogue Nation",17.0287873918169,2.29289831131778,19.2279827600871,0.10544890360257,2
"178",178,"Dooley",16.9652575372185,1.35115826448706,19.1145164239002,0.115410553753871,2
"179",179,"Domain",16.7482623137217,2.2881780577505,19.6044568620139,0.113635918452071,3
"180",180,"Chateau",17.698926531491,2.88530127180162,20.609507177807,0.144483518538417,1
"181",181,"Ragnar Lothbrok",17.3095827003028,7.75772353376548,19.9785706945429,0.110793607879053,6
"182",182,"Latin Love Bug",17.2160191305439,1.95114276297825,19.5888868279907,0.125316689278509,1
"183",183,"Thefinalcrazydude",17.2277105792975,2.01955028734829,20.3390520343083,0.131156159241515,1
"184",184,"I Love Jaxson",17.1311896585347,2.62588099567669,19.8289651578588,0.117258624193654,3
"185",185,"Siena Magic",16.9493647252961,2.74754549418179,20.3794590395096,0.139457293283918,3
"186",186,"Shanghai Check",17.0406273201713,3.68717663093359,18.9638207114073,0.127338544885236,1
"187",187,"Racing Raven",16.6724610945995,3.26884539149862,19.3971868583073,0.134952601995699,3
"188",188,"Bold Gem",17.3333680614521,1.88240128294481,19.1758290653362,0.103280692930262,2
"189",189,"Alrahaal",16.9912597947623,0.348676516737318,19.0383640998193,0.116370825418954,2
"190",190,"Justinspeightofit",16.7948349215327,2.20969614158261,19.5231965408872,0.128367887378131,3
"191",191,"Twelfthofneverland",17.0014007161594,2.79241335325268,18.8684393303567,0.111457566226501,2
"192",192,"Durkin's Call",17.0585789215339,2.58511168166787,19.3451001030109,0.110081826105619,2
"193",193,"Success Hurricane",16.1239707666928,5.81861714735965,18.387352782578,0.119393246881274,6
"194",194,"Letzgometz",16.9447746171384,4.55854881464953,21.8407664840133,0.193154588983326,5
"195",195,"Classic Czar",15.9243281562806,1.95098975379771,18.4143906809694,0.214926766250759,5
"196",196,"Oh K Funnybone",16.5864894001656,2.74300272002741,19.1165588246215,0.114589225225788,3
"197",197,"Poker Game",16.5425272787095,1.98538429450487,19.4089789839325,0.117834369678306,3
"198",198,"Awesome Adversary",16.6855500114008,2.63758112720937,20.5415705324785,0.10179510406131,3
"199",199,"Dash for Dollars",15.892280039077,4.61833830692763,18.5753772584564,0.106983065452287,6
"200",200,"Tazmonian Devil",15.9274271489949,2.77909270287491,18.5052522762911,0.123679754498844,3
"201",201,"Shock Therapy",17.1228309625317,1.93719050708026,36.8462465286244,0.143011968600542,8
"202",202,"My Amanjena",17.0405865898688,0.383908025644207,19.4044567459749,0.115652677485535,2
"203",203,"Marble Moon",14.7854966684237,2.76630721327125,17.9183356742873,0.171387437344731,5
"204",204,"Sweet August Lady",16.6875119057236,3.43827480813568,19.1035208560679,0.104945402588409,2
"205",205,"Parlapiano",16.9974814464731,2.99781542317311,19.7146306557433,0.148622678707015,3
"206",206,"Zecha",17.0215902920239,1.83962188533369,19.6078277058447,0.115973893968696,2
"207",207,"Solitary Gem",16.7919690300627,2.72027700032034,20.0997168764951,0.106333978852111,3
"208",208,"Tayler's the Boss",17.0640159996682,2.63623200928996,19.7637759357285,0.120446797152763,3
"209",209,"Third Card Down",16.926002016402,1.99437309702045,19.1903195716088,0.126669616935412,3
"210",210,"Fingerpaint",16.0246646424957,6.33369875606364,18.332827015049,0.11131561973563,6
"211",211,"She'saprettylady",15.7133649468703,8.26054931827863,18.4151304186114,0.12974903847548,5
"212",212,"Quietude",17.0292494867346,2.79455186087,19.75288992417,0.118511180225261,3
"213",213,"My Best Friend",16.6726280663019,2.79661358452977,19.3637812405673,0.152107580615677,3
"214",214,"Stabilize",16.9539148024452,2.58675982214042,19.1948892822987,0.132889186894144,3
"215",215,"Shak's Hidden Gem",16.9539549358965,1.95217155721825,19.6251191811593,0.118314367441183,1
"216",216,"Diamond Princess",16.7904272023449,3.21286066488954,19.1925591711064,0.130745313524968,3
"217",217,"Mary's Girl",17.1027358369907,2.39408822818909,20.1635583578778,0.117954406605935,3
"218",218,"Fiery Opal",16.9535323731757,3.11804712580918,19.7503255793685,0.137189972645466,3
"219",219,"Speightful Kitten",17.0934484664899,2.71220696780677,19.6825003087504,0.128892115534655,3
"220",220,"Tribecca",17.2640417228716,2.93379166282553,20.4691747267627,0.121451608934798,3
"221",221,"Sicilia Mike",17.6132879699336,2.38680351752429,20.1812145841843,0.119126303528381,1
"222",222,"Horoscope",16.7791463515249,2.90266143793337,19.6116286570255,0.130210785948884,3
"223",223,"Playthatfunnymusic",17.0687338856499,2.65561749716276,19.9591255010511,0.107034943302736,3
"224",224,"Arthur's Hope",16.9915482523657,2.59932237992476,20.2514048795088,0.136719538270633,3
"225",225,"Retonova",16.6185797612585,7.70509599378744,19.1710109361728,0.137114609051844,6
"226",226,"Mascarello",16.1030473039323,8.12857351222103,18.8838631307252,0.130111775007314,6
"227",227,"New Year's Wish",16.8144327097832,1.76249196573231,19.6166081075991,0.13513979512234,1
"228",228,"Smiles From Sadie",16.5936868379148,2.91026884822433,19.0654953886216,0.106304489503163,3
"229",229,"Madame Barbarian",17.0618292534833,2.81242506874021,19.3161616512959,0.117404481863374,3
"230",230,"She'sakittykat",16.5636965212285,2.71988643938712,18.8592819892967,0.158850112083792,3
"231",231,"My Girl Annie",16.3603123665971,1.96719844668613,19.5864785257312,0.131681324179896,3
"232",232,"Hexameter",16.7035794487137,2.9255718036682,19.3975646671527,0.14045409229611,3
"233",233,"Battle of Saratoga",16.1586314332232,5.8616873435339,17.8354279947885,0.0890882719718834,4
"234",234,"Golconda",16.7593166980487,3.23757655056395,18.4891301810607,0.106394126545519,2
"235",235,"Killala Bay",16.0778960838291,1.84514339919214,18.5331502837544,0.126563040026565,6
"236",236,"Scrutinize",16.8920604601696,3.022286026787,19.3959880103395,0.106320748723221,2
"237",237,"Run for Boston",16.7333276934132,2.78240842761781,18.5550155773661,0.102510651138822,2
"238",238,"Call the Cat",16.8828279073792,2.42821078645513,19.603863018982,0.118556081150248,3
"239",239,"Well in Tune",16.3379099361267,2.20105733681218,19.6359398137004,0.134052646360321,3
"240",240,"Pragmatist",15.2332176069303,1.84359253140885,17.4772918716545,0.133595460274502,6
"241",241,"Shiloh Lane",16.5857565681478,2.18504924981999,18.6856851220839,0.118695674243764,3
"242",242,"The Venerable Bede",14.5310427850192,1.96689107971986,18.088619335515,0.174801618003551,5
"243",243,"Linns Boy",16.5156199174799,2.49501953491387,20.3740400471571,0.150180123774075,3
"244",244,"Mintz",16.9342243695399,4.26863760289662,19.4098021856144,0.109138577985797,1
"245",245,"Master Distiller",16.8878008321631,6.95256677081243,20.12737761943,0.110219621503599,6
"246",246,"Iona Mobe",16.6571985872765,7.07198821661041,19.7672165003672,0.123329019370197,6
"247",247,"Into a Hot Spot",16.5873035753354,2.77142824620728,19.4055989086954,0.132100063071632,3
"248",248,"Starry Rose",16.549829356715,3.12622273440153,19.5307955713604,0.133391510753314,3
"249",249,"Getyourmindright",16.3112286744844,7.2254066843249,19.3639371574754,0.116554232200208,6
"250",250,"Science Fiction",17.6861845099141,1.78111515070842,20.241130540896,0.143025403687225,1
"251",251,"Free Kitty",16.7197736907587,1.63882046388157,19.0864154444202,0.119105449337691,2
"252",252,"Forever Daisy",16.7129693374443,2.33203326614987,19.2391841524625,0.131851045344071,3
"253",253,"Party in the Sand",16.9817249075628,2.20041761011907,19.1956504555888,0.112745083455134,2
"254",254,"Alley to Calvary",17.501716795607,2.64671005905593,19.7032598379442,0.105515391399435,2
"255",255,"Sweet Like Char",16.0932191257629,2.93661485558895,19.0586578863034,0.14153215942124,3
"256",256,"Kingdom's Queen",16.9397974548533,2.17211082380788,21.7192611397688,0.114076525842092,7
"257",257,"Lady Hester",15.977186889617,7.35192750368259,18.4413757325368,0.0926549077380966,6
"258",258,"War of the States",15.6561815695306,3.11616706379878,20.474230058915,0.147156806702253,5
"259",259,"Communal",15.0057705908161,6.80562349587892,18.2837308020934,0.128262589939176,5
"260",260,"Taking Aim",15.1798114428621,6.9445622754196,18.7578397554947,0.135137492814087,5
"261",261,"Cookie Crisp",16.2302589414913,2.71136426213178,17.8147031778236,0.124607594760557,3
"262",262,"Purchasing Power",17.0038510188815,2.34313234472697,19.8453872294637,0.111416416707806,3
"263",263,"Never Before",16.7618736070911,2.24025895516074,18.0584068170636,0.125718382334202,3
"264",264,"Curlin's New Moon",16.7099874822,2.67903123122999,18.8096276274863,0.109054876853498,2
"265",265,"Inalienable Rights",16.7951286070654,2.5303425005561,19.5698395036559,0.136104740852709,3
"266",266,"Change of Venue",17.0126339688974,2.78838066467046,19.0685632155637,0.132829071590208,3
"267",267,"Flush",17.1939465903534,2.81674450219186,19.8575563405888,0.102850873056894,3
"268",268,"Awillaway",17.1442395081309,3.28775259829933,20.2292085314222,0.136398837473827,3
"269",269,"Wall Street Annie",16.7709768995224,7.62013619801711,18.3641575169235,0.0959379724396507,6
"270",270,"Alvernia",16.7627328775289,2.0633005616527,22.7387138078943,0.132545729498751,7
"271",271,"True Prosperity",16.7217894393789,2.80711666396317,18.6628127552379,0.110848366816306,2
"272",272,"Tripp Road",16.5873990840236,7.07169382432123,18.907808080642,0.0916686803882652,6
"273",273,"Daria's Angel",16.9316064793769,3.12341267924802,19.6391782294167,0.106198282585786,3
"274",274,"Stay Fond",16.5932149432364,2.44687219836537,18.3520701082705,0.107544308515646,2
"275",275,"Not About the Nail",16.9569243752199,1.79145933248658,19.1635291451617,0.109576068819982,2
"276",276,"Harkness",17.246111058582,1.29999239520956,19.0870870795401,0.153219879003493,1
"277",277,"Ipanema Beach",15.4358710318246,2.64549899748379,18.3924016428584,0.149180385086977,6
"278",278,"Countable",16.8483233939207,3.73598249918098,19.1880640752758,0.117650375940706,1
"279",279,"Wadadli Princess",17.1390183540173,3.72621920889833,20.0554146769546,0.111669537928984,1
"280",280,"Anydayisherday",16.6853666918537,2.89229564817861,20.1270813862294,0.112548826383753,3
"281",281,"Cheatham Hill",16.9391628670269,0.650575094984471,23.0087274489887,0.124914637280906,7
"282",282,"Centrall",16.3378204273196,2.81065262025776,19.0998156411423,0.129921390538566,3
"283",283,"Sander's Empire",16.4719975405832,2.17497328552278,19.2656213742072,0.128032839379374,3
"284",284,"Bavaro",17.6763365551927,0.434606257532339,20.7844530915418,0.146267356043024,1
"285",285,"Sol the Freud",17.470099267372,2.55162319690659,20.5198810578256,0.13690023823795,1
"286",286,"Gypsum Johnny",17.265732582236,2.25626726043228,20.1099540939671,0.121062255293829,1
"287",287,"Proletariat",17.3285875677047,2.45001738325942,19.8722691771237,0.148757370306774,1
"288",288,"H Man",17.3628501710589,1.03849755362737,20.0298763126571,0.12518666176117,1
"289",289,"Haudenosaunee",17.2213124807132,2.85599195900196,19.3895621760822,0.157518818119598,3
"290",290,"Blue Pigeon",16.5228616571643,1.78949910580016,19.9009037269506,0.116339431256293,1
"291",291,"Rectify",16.7074126676331,2.53487459312351,19.3070612559761,0.161955847819757,3
"292",292,"Charlie McCoy",16.9818326460709,2.23073198019016,20.0348772916106,0.118373595221895,3
