"","race_id","horse_id","horse_name","median_total_strain","max_avg_strain","iqr_total_strain","max_total_strain","sd_avg_strain","cluster"
"18","AQU_20190101_3",17,"Dontcallmefrancis",-0.0113430534279673,3.04244182824611,0.545430786956022,21.2970927977228,6.09640202847778,2
"19","AQU_20190101_3",18,"Ladyberg",-0.0252447791626238,3.44790910203835,0.740401045000676,24.1353637142684,7.23797183837041,2
"20","AQU_20190101_3",19,"T J's Rose Ella",0.128794180115952,4,0.397712127946738,19.4022529943477,3.77175771562033,9
"21","AQU_20190101_4",20,"Small Bear",0.0271162641693006,2.53046631231736,0.435472664444362,12.6523315615868,11.123657939581,1
"22","AQU_20190101_4",21,"Holiday Bonus",0.0346631514031033,1.95271175928754,0.363910875906546,9.76355879643772,3.84155154122441,8
"23","AQU_20190101_4",22,"Backsideofthemoon",0.0180761171750312,1.91964533126534,0.435898761994312,9.59822665632672,2.481884302192,8
"24","AQU_20190101_4",23,"Hit It Once More",0.0208162780650124,1.83205635595199,0.52022197455351,9.16028177975994,1.62282869997331,4
"25","AQU_20190101_4",24,"Roaming Union",0.0346408977106445,3.03113725637615,0.56584646371009,15.1556862818808,11.2096762751358,1
"26","AQU_20190101_4",25,"Bronx Sandman",0.184563477956482,4,0.389868192850983,18.715588517885,9.3466910287622,9
"27","AQU_20190101_5",26,"Carrera Cat",0.159282687136389,3.42747913998208,0.363132381959092,20.5648748398925,9.56587729308306,2
"28","AQU_20190101_5",27,"Gentle Annie",0.0880690602611311,2.67871981755292,0.516520156282722,16.0723189053175,3.4183123792135,5
"29","AQU_20190101_5",28,"Passporttovictory",0.118706117145921,2.5490845317171,0.41550884505314,15.2945071903026,3.16708968420428,4
"30","AQU_20190101_5",29,"Miss Marion",0.108556188888372,3.01542320823799,0.385276199749904,18.0925392494279,6.5701275563875,5
"31","AQU_20190101_5",30,"Scorpion Bowl",0.161774289546902,3.12404614469669,0.44545959717617,18.7442768681802,5.33707380674094,5
"32","AQU_20190101_5",31,"Southern Fried Fun",0.139924849004357,3.22778911556292,0.587842811585685,19.3667346933775,3.84106198536,4
"33","AQU_20190101_5",32,"Pinchbeck",0.0735757698821676,4,0.35933555899478,20.4345395907008,6.04788265863466,9
"34","AQU_20190101_6",33,"Stone Breaker",0.187326787162655,3.12933190318254,0.396837388939019,18.7759914190952,4.27752183305272,5
"35","AQU_20190101_6",34,"Papa Jim",0.139075682918567,2.62885875914325,0.564320984080716,15.7731525548595,3.45357350416692,4
"36","AQU_20190101_6",35,"Dr. Lloyd",0.113473230191595,2.30033403465233,0.531868272997543,13.802004207914,2.30413746884452,4
"37","AQU_20190101_6",36,"Dollarsforpennies",0.0691166526122262,2.56703326516646,0.473096157968033,15.4021995909988,1.51881462703989,4
"38","AQU_20190101_6",37,"Simbasalltrouble",0.145759060171466,2.79331041792714,0.450230060962167,16.7598625075629,5.04424643982076,5
"39","AQU_20190101_6",38,"Straphanger",0.129743223656362,3.37733100124659,0.24681856432115,20.2639860074795,7.88528362695635,2
"40","AQU_20190101_6",39,"Lettercarrierhenry",0.14986940760741,4,0.410124536585072,15.2262661466538,3.89293057098233,9
"41","AQU_20190101_7",40,"Flat Calm",0.0388959957155353,1.17663354503063,0.334781276597569,7.05980127018377,1.91540531180855,8
"42","AQU_20190101_7",41,"Timely Tradition",0.0705120394894428,2.8779016170697,0.395297239552948,17.2674097024182,3.6894803815432,5
"43","AQU_20190101_7",42,"My Roxy Girl",0.0592497490109333,1.57560481046435,0.354268455603212,9.45362886278611,2.62815696295124,8
"44","AQU_20190101_7",43,"Fair Regis",0.0497311139981444,1.59823045632489,0.459381475979969,9.58938273794932,1.70749674561605,4
"45","AQU_20190101_7",44,"Baby Boss",-0.00110378776987797,2.12103927684033,0.593039665845179,12.726235661042,2.35762041581026,4
"46","AQU_20190101_7",45,"Moondance Joy",0.154597692120183,3.1393618284193,0.440468478171116,18.8361709705158,3.13791547426704,5
"47","AQU_20190101_7",46,"Ribbonite",0.169835343990045,4,0.386631522910397,21.6928535417323,5.76702140538921,9
"48","AQU_20190101_8",47,"Mind Control",0.0259889154037417,2.98311214204472,0.582799542217697,14.9155607102236,2.22140713365145,4
"49","AQU_20190101_8",48,"Our Braintrust",0.0529423665841843,3.00035309914652,0.537115877257379,15.0017654957326,1.67867365683747,4
"50","AQU_20190101_8",49,"Family Biz",0.0160632105526362,2.48816518391705,0.492815382075591,12.4408259195853,1.74598697735022,4
"51","AQU_20190101_8",50,"Gates of Dawn",0.028319031155554,2.41168582406811,0.478623364625096,12.0584291203405,0.965775188948314,4
"52","AQU_20190101_8",51,"Souper Jackpot",0.0591060786870724,2.62053053646885,0.64514986269386,13.1026526823443,1.95626127206857,4
"53","AQU_20190101_8",52,"Direct Order",0.073326932250198,4,0.503127884698136,11.6021692222542,1.53255131093986,9
"54","AQU_20190101_9",53,"Alright Alright",0.0177750928470052,1.56415853691388,0.609389949381196,12.513268295311,0.89224692799315,6
"55","AQU_20190101_9",54,"For Pops",0.00359955839699457,1.55973375250463,0.724449677928513,12.477870020037,1.7320438644116,6
"56","AQU_20190101_9",55,"Bitumen",0.0202286041888713,1.49656401304094,0.592472552725363,11.9725121043275,0.971431864503664,6
"57","AQU_20190101_9",56,"The Great Samurai",-0.0398997405957005,1.41151057951124,0.526648976657575,11.2920846360899,1.4276205175169,6
"58","AQU_20190101_9",57,"Samadi Sky",-0.01177246891859,1.43278385958573,0.615149646108583,11.4622708766858,1.16774876634878,6
"59","AQU_20190101_9",58,"Dancetrack",0.0104258984236609,1.61630294290809,0.622137833764721,12.9304235432647,1.03233904740348,6
"60","AQU_20190101_9",59,"Conquest Prankster",0.00649306612743417,1.09506731070599,0.557628091536555,8.76053848564794,1.03400160493676,6
"61","AQU_20190101_9",60,"Crafty Concorde",0.0868566405537222,3.00164036745782,0.700478601606105,24.0131229396626,2.95015999118372,4
"62","AQU_20190101_9",61,"Fifty Eight O G",-0.0227233020681483,2.86828499728018,0.793059796083696,11.8016685419555,0.880240206417611,4
"63","AQU_20190104_1",62,"Excess Capacity",0.0998343488939032,3.13118572925952,0.328709666007683,15.6559286462976,13.9817158018363,1
"64","AQU_20190104_1",63,"Paynterbynumbers",0.0829485282482379,3.01651838518203,0.327768554796046,15.0825919259102,4.97108548034639,5
"65","AQU_20190104_1",64,"Fancy That",0.105892687316733,3.50141348953184,0.366510119763242,17.5070674476592,16.9422559672015,1
"66","AQU_20190104_1",65,"She'll Do",0.0670798683970982,2.76182822936386,0.392166651226388,13.8091411468193,3.51265720682846,5
"67","AQU_20190104_1",66,"Silk Assassin",0.0923144257184369,2.74632616988116,0.261463216790001,13.7316308494058,4.08384790398577,5
"68","AQU_20190104_1",67,"Moon and Stars",0.0739576961151185,3.0224673437707,0.417411607309947,12.129535962762,3.77498623093004,5
"69","AQU_20190104_2",68,"Tikhvin Flew",0.112681651327291,2.35543413061337,0.515522649096444,11.7771706530669,4.55049111687767,8
"70","AQU_20190104_2",69,"Pulsate",0.100093231668673,2.8620019916991,0.493110068584107,14.3100099584955,3.4698633121552,5
"71","AQU_20190104_2",70,"Spun to Run",0.0468460245272554,2.25452566461801,0.540453906752679,11.2726283230901,2.63058195216889,8
"72","AQU_20190104_2",71,"Classic Romeo",0.0338311102447655,3.02025124546057,0.391996883152574,15.1012562273028,3.00169497199701,4
"73","AQU_20190104_2",72,"U R Not So Bad",0.0943685652848802,2.14933818298122,0.560331988290252,10.7466909149061,3.75490392483046,8
"74","AQU_20190104_2",73,"Jake Rocks",0.116350384145946,4,0.61925270881957,15.6925435096936,4.30720221744494,9
"75","AQU_20190104_3",74,"Speed Khaleesi",0.0825013789455544,2.78582773552725,0.499639655471078,13.9291386776362,3.59120121877936,5
"76","AQU_20190104_3",75,"Stay Good",0.0235122301867059,2.36238754861214,0.403093531674693,11.8119377430607,2.87455372137379,4
"77","AQU_20190104_3",76,"Caitriona",0.0443115464610181,1.80877297239578,0.52375683079432,9.0438648619789,1.95074294063653,4
"78","AQU_20190104_3",77,"Diamond Jen Brady",0.067063698947105,2.14571297879487,0.478653849087976,10.7285648939743,1.60356901762458,4
"79","AQU_20190104_3",78,"Somethingwithlilly",0.0452075918195831,2.15654745237681,0.378840247350126,10.782737261884,1.63764865554633,4
"80","AQU_20190104_3",79,"Aly's All Out",0.150133109293411,4,0.5027111853401,14.3209449604587,2.72048115749574,9
"81","AQU_20190104_4",80,"Regal Retort",0.138260857812045,2.81192426769005,0.458613568700411,16.8715456061403,8.86488600726713,1
"82","AQU_20190104_4",81,"Free Coffee",0.0715276305614501,1.56746993707165,0.340484891220915,9.40481962242989,5.06113779221182,8
"83","AQU_20190104_4",82,"Dizzy",0.0644284651894587,1.90277883966384,0.369636250748767,11.4166730379831,9.6147230844261,1
"84","AQU_20190104_4",83,"Whyisshesoolucky",0.0627396135300494,1.59031457439614,0.308699219256017,9.54188744637686,5.74352710999977,8
"85","AQU_20190104_4",84,"Stay Smart",0.0930046160041467,1.94303550538313,0.417374645365484,11.6582130322988,2.83047182007266,8
"86","AQU_20190104_4",85,"Irish Banker",0.102649864309513,2.47556130011672,0.349391312567258,14.8533678007003,3.87155943038572,5
"87","AQU_20190104_4",86,"Miss Allison",0.291699575622858,4,0.325182907772892,23.222527281069,23.0884363548678,9
"88","AQU_20190104_5",87,"Turco Bravo (CHI)",0.0523550889911381,2.83929988567791,0.467531675144654,14.1964994283895,3.59712609621775,5
"89","AQU_20190104_5",88,"Let Me Go First",-0.0032517098477829,2.96921775782727,0.366538214991195,14.8460887891364,2.20100226614728,4
"90","AQU_20190104_5",89,"Admiral Blue",0.0453733261779994,2.76405445646675,0.396243806609093,13.8202722823337,3.11950781688237,5
"91","AQU_20190104_5",90,"Halloween Horror",0.0133111839769182,2.6844912760141,0.445775186806212,13.4224563800705,3.46927897066583,5
"92","AQU_20190104_5",91,"Shamcat",0.0137930287033528,3.36208569902433,0.509612769764596,11.5294109290562,2.12384950406094,4
"93","AQU_20190104_5",92,"Indian Guide",0.0909624454604812,4,0.404242190508357,15.2677111076045,3.70734690181272,9
"94","AQU_20190104_6",93,"Outplay",0.117303280822651,3.00977749089513,0.32241951288621,18.0586649453708,7.1172175503785,5
"95","AQU_20190104_6",94,"Dublinthepleasure",0.0567993416301293,2.9432482268937,0.581847889327834,17.6594893613622,3.94697190052523,5
"96","AQU_20190104_6",95,"Shalako",-0.0104118219449096,3.21431047944981,0.562451136732294,19.2858628766989,3.73306954581597,2
"97","AQU_20190104_6",96,"Toohottoevenspeak",0.0371535426748091,2.13042148059808,0.349633934690955,12.7825288835885,1.85635464469837,4
"98","AQU_20190104_6",97,"Its All Relevant",0.0807088462628699,3.19917276507577,0.396023817966914,14.215554366901,3.3905303986774,5
"99","AQU_20190104_6",98,"E J's Legacy",0.11799179402666,4,0.53937451127412,18.2833246974123,5.31085413823139,9
"100","AQU_20190104_6",99,"Fifty",0.102775818743288,3.78492133184857,0.766377651679344,22.7095279910914,9.1462772331026,2
"101","AQU_20190104_7",100,"Gio d'Oro",0.0538928526641555,2.1314446742983,0.405741668749169,10.6572233714915,2.55230219266173,8
"102","AQU_20190104_7",101,"Blugrascat's Smile",-0.0107924568678962,1.28506434168639,0.270329938593567,6.42532170843197,0.613912031732994,6
"103","AQU_20190104_7",102,"Storm Prophet",0.0100805606028921,1.0772427031635,0.309958260155306,5.38621351581751,1.26742501114223,6
"104","AQU_20190104_7",103,"Cause I'm Alex",0.00434378020686882,2.46493699837491,0.328724572874379,12.3246849918745,1.69976885316946,4
"105","AQU_20190104_7",104,"Papa Shot",0.0197649889582678,1.96435542240784,0.356563853959439,9.82177711203921,1.81164362074296,4
"106","AQU_20190104_7",105,"Singapore Trader",0.0842996994920246,4,0.489725076989382,15.1848105949925,3.2163144035684,9
"107","AQU_20190104_8",106,"Midnight Crossing",0.041168769028883,2.05264536132653,0.721591882383745,12.3158721679592,6.53639950983235,1
"108","AQU_20190104_8",107,"Mrs Vargas",0.0402174668459025,2.3794123419125,0.603386817241462,14.276474051475,2.30670219946493,4
"109","AQU_20190104_8",108,"Know Point Given",-0.0039430899044824,3.05068294891597,0.844376584956638,18.3040976934958,8.0920943117879,2
"110","AQU_20190104_8",109,"Frosty Linz",-0.0102102477771467,1.37302142832727,0.604164938030627,8.23812856996365,0.871594849687382,6
"111","AQU_20190104_8",110,"Flying Pleasantly",0.0543115052669293,1.17072890974925,0.556884242367185,7.02437345849549,1.31344470694114,6
"112","AQU_20190104_8",111,"Way Over Budget",-0.00109211195466297,1.61794955934837,0.666870854742603,9.70769735609019,0.863582721714499,6
"113","AQU_20190104_8",112,"Big Expense",0.088426692750182,4,0.638948624929115,18.1158149173908,1.97307432227805,9
"114","AQU_20190105_1",113,"Needs No Ice",0.105763838752472,2.06710982049272,0.355144651493427,10.3355491024636,4.47989695972619,8
"115","AQU_20190105_1",114,"Promise Me Roses",0.0958618518536523,2.51146948537627,0.362183777181007,12.5573474268813,3.90882841848377,5
"116","AQU_20190105_1",115,"Low Is Laine",0.0913621313918156,3.17756005107683,0.323593294243306,15.8878002553842,13.0216828679005,1
"117","AQU_20190105_1",116,"Got the Gist",0.0560985588119201,2.51789423678253,0.406038203391524,12.5894711839126,12.0082508799008,1
"118","AQU_20190105_1",117,"Reyana Reya Dreams",0.0551940919654193,2.25237928834543,0.323941963323635,11.2618964417272,3.60510930198019,8
"119","AQU_20190105_1",118,"Youmakemeblush",0.0501583975388924,2.82172593866785,0.383135370381434,8.95519679427063,1.57426122449853,4
"120","AQU_20190105_2",119,"Monteleone",0.150551096978459,3.36073134915602,0.438986311513136,16.8036567457801,4.68158115874577,5
"121","AQU_20190105_2",120,"Trustworthy",0.071862593724143,1.76306353723382,0.451557021513048,8.81531768616911,2.84939844494179,8
"122","AQU_20190105_2",121,"Unpredictable",0.0684385726082227,3.45500859387175,0.459670391943488,17.2750429693588,5.56985728375826,5
"123","AQU_20190105_2",122,"Playwright",0.0542155141425108,2.69696800975918,0.371840457939775,13.4848400487959,2.39938009244302,4
"124","AQU_20190105_2",123,"Expert",0.0535689486665443,2.49580419950769,0.435632663682342,12.4790209975384,2.61405929433306,4
"125","AQU_20190105_2",124,"Stronger",0.0989506017448679,4,0.44240802134104,16.1031793966866,3.54825229936585,9
"126","AQU_20190105_3",125,"Intoxicologist",0.13122272088905,3.08401235422396,0.423713773145599,15.4200617711198,4.13992829534875,5
"127","AQU_20190105_3",126,"Delta Gamma",0.0646668305920136,2.47397337942968,0.406117449059374,12.3698668971484,2.09872649247812,4
"128","AQU_20190105_3",127,"Cornetta's Choice",0.110202555877907,2.94327589269217,0.423363320413524,14.7163794634609,3.31970484221704,5
"129","AQU_20190105_3",128,"Bee'snbee's",0.0831616236384124,2.84344540702838,0.47164056413821,14.2172270351419,2.97332384243664,4
"130","AQU_20190105_3",129,"Winifred J",0.0629158137695901,2.90128549938378,0.55493503826287,14.5064274969189,2.51637095909561,4
"131","AQU_20190105_3",130,"Sarah's Rainbow",0.0979256929746241,4,0.292857729468994,16.9214218288134,6.81148275001404,9
"132","AQU_20190105_4",131,"Turn and Bern",0.121337283575055,2.62212047421181,0.360728307404384,18.3548433194827,4.50019378559878,5
"133","AQU_20190105_4",132,"Anne's Song",0.0907826608713545,3.02825625598291,0.474659684946306,21.1977937918804,4.24382300543746,5
"134","AQU_20190105_4",133,"Bourbon High",0.108874127435491,2.30179774084756,0.376511568011796,16.1125841859329,5.57206585942406,5
"135","AQU_20190105_4",134,"Joule",-0.112260847415423,3.64521547122149,0.560858925393991,25.5165082985505,6.56014320947965,2
"136","AQU_20190105_4",135,"Overtime Olivia",0.0261071527583234,1.74523241376809,0.392929403982541,12.2166268963767,3.37166595465308,8
"137","AQU_20190105_4",136,"Dreamers and Me",0.153583541841249,2.44692077046981,0.368992585162548,17.1284453932886,3.50498232192648,5
"138","AQU_20190105_4",137,"Mrs. Orb",0.173315692362548,2.95881391845662,0.453127811678816,20.7116974291964,4.29207521980212,5
"139","AQU_20190105_4",138,"Sonic Force",0.190819495681188,4,0.484623010373392,25.4929738694664,14.4790725609896,9
"140","AQU_20190105_5",139,"Eye Luv Lulu",0.098985536736375,2.87607343760113,0.382488848289962,14.3803671880056,3.25451964391594,5
"141","AQU_20190105_5",140,"Almithmaar",0.0572904417098321,2.81983058600812,0.351668705690022,14.0991529300406,2.43469929309879,4
"142","AQU_20190105_5",141,"Preservationist",0.033704974419591,2.61697232162959,0.449327011331603,13.0848616081479,2.00489625085226,4
"143","AQU_20190105_5",142,"Reed Kan",0.0669083123863995,2.8034688633129,0.388282346819412,14.0173443165645,2.66246375799328,4
"144","AQU_20190105_5",143,"Still Krz",0.0836374257244715,2.45479901740362,0.432051884800948,12.2739950870181,2.53850584046081,4
"145","AQU_20190105_5",144,"Angry Moon",0.089063952126034,4,0.594464831166722,17.7366907282519,3.7826910484149,9
"146","AQU_20190105_6",145,"Hushion",0.164008958101091,2.54420811862538,0.638141419323621,20.353664949003,3.24296575831242,4
"147","AQU_20190105_6",146,"Castle Casanova",0.123566979518855,2.23424454819542,0.461898534797097,17.8739563855634,2.20395411861279,4
"148","AQU_20190105_6",147,"Top of the Mint",0.136080975820659,1.76005746363231,0.773297299071192,14.0804597090585,2.28440008191676,4
"149","AQU_20190105_6",148,"Smooth Tales",0.172440892297327,2.15454380221594,0.698349067042624,17.2363504177275,2.11984835938068,6
"150","AQU_20190105_6",149,"Jack Bo",0.0839308858247761,1.74392806281844,0.598646576319041,13.9514245025475,0.941569642561236,6
"151","AQU_20190105_6",150,"Fleet Warrior",0.118281827237584,2.21624736425938,0.550330917230361,17.729978914075,2.52357372385735,4
"152","AQU_20190105_6",151,"Big Browning",0.0119593338911459,2.77183821519093,0.541564487953735,22.1747057215275,2.57714772206872,4
"153","AQU_20190105_6",152,"Therisastormbrewin",0.196291965085412,2.54882380872066,0.439280702707312,20.1143964131341,2.9594616536369,5
"154","AQU_20190105_6",153,"Pour It Out",0.257444855571341,4,0.62428799008237,22.2378592284218,3.46681227167143,9
"155","AQU_20190105_7",154,"Fully Vested",0.138039565515047,2.79160862364269,0.39084314443455,16.7496517418562,2.79078202789962,4
"156","AQU_20190105_7",155,"Wegotoldyougotsold",0.077197415510258,2.28990137717795,0.358708810487065,13.7394082630677,1.50811392559394,4
"157","AQU_20190105_7",156,"The Caretaker",0.0900149271959043,2.41987606697221,0.348943371573743,14.5192564018333,2.47329868321748,4
"158","AQU_20190105_7",157,"Bon Raison",0.112654144524296,2.27541714630851,0.378478850227384,13.652502877851,2.08642525040589,4
"159","AQU_20190105_7",158,"Redyornothereicome",0.0038374429411573,3.36605650311627,0.297193545637956,20.1963390186976,4.81350325565003,2
"160","AQU_20190105_7",159,"Forced",0.0758465842669305,1.83502662800835,0.482917943621271,11.0101597680501,2.3771146945689,4
"161","AQU_20190105_7",160,"Have Another",0.231421230688809,4,0.1778964372161,20.9886922069909,6.5058712902887,9
"162","AQU_20190105_8",161,"Kathryn the Wise",0.204131231117595,3.55252527822369,0.385729478076277,24.8676769475658,7.78199594491927,5
"163","AQU_20190105_8",162,"Playinwiththeboys",0.21964158810166,2.97238948668486,0.480978347480554,20.806726406794,5.85031548005058,5
"164","AQU_20190105_8",163,"Pauseforthecause",0.190636933966628,2.72512941186469,0.342253285356024,19.0759058830528,3.86054916390795,5
"165","AQU_20190105_8",164,"Starlite Mission",0.232382034750682,2.5827634613606,0.497467644421162,18.0793442295242,3.4034028995902,4
"166","AQU_20190105_8",165,"Sunset Ridge",0.107235687626369,2.8215925354514,0.548177672741077,19.7511477481598,3.50413855832107,4
"167","AQU_20190105_8",166,"Palladian Bridge",0.161089839002707,3.14567643895859,0.481853800009256,22.0197350727101,4.19613778524772,5
"168","AQU_20190105_8",167,"Silly Sister",0.180172535795691,3.34962892664384,0.324252202747659,23.4474024865069,6.879600843333,2
"169","AQU_20190105_8",168,"Byself",0.181501288452986,4,0.879532474048219,24.7556297073059,6.57089987384749,9
"170","AQU_20190105_9",169,"Never Nevermore",0.103065382803514,2.6311959688454,0.473522908872284,15.7871758130724,3.63404021904365,5
"171","AQU_20190105_9",170,"Raging Fire",0.104612769703365,2.47243356947196,0.519819186765521,14.8346014168318,5.54649961074527,5
"172","AQU_20190105_9",171,"Bobby G",0.0512813990821834,1.87424348205202,0.483951626808588,11.2454608923121,2.55557942150782,8
"173","AQU_20190105_9",172,"Won't Be Missed",0.0300781985835005,3.00522005741185,0.524857435257455,18.0313203444711,3.35565115585293,4
"174","AQU_20190105_9",173,"Storm Scat",-0.00612173497145938,2.09917770985461,0.457020742789628,12.5950662591277,3.73177844206757,5
"175","AQU_20190105_9",174,"Carmine's Honor",0.0568486716368028,3.02766260800751,0.449480254014739,18.165975648045,5.08534755710697,5
"176","AQU_20190105_9",175,"Rockin Jo",0.0800422413994147,4,0.573445840872787,20.6364585506014,5.54806673120452,9
"177","AQU_20190106_1",176,"Double Deep",0.0232992455889863,2.44634030903163,0.332503248207835,7.33902092709489,1.6035880848409,4
"178","AQU_20190106_1",177,"Rogue Nation",0.00700624668128483,2.47554020157207,0.352431941530704,7.42662060471622,1.03338007181623,4
"179","AQU_20190106_1",178,"Dooley",0.0100980125772834,3.15863643797561,0.413636863999718,8.58216620255225,2.14855056546752,4
"180","AQU_20190106_1",179,"Domain",0.0159726409981885,4,0.298516857823764,6.00731713417801,1.77998157687232,9
"181","AQU_20190106_2",180,"Chateau",0.144309968463626,3.43441688235608,0.215934474495893,13.7376675294243,5.52793562279262,5
"182","AQU_20190106_2",181,"Ragnar Lothbrok",0.103036562468592,3.0448623848575,0.304069592728247,12.17944953943,4.47708350903878,5
"183","AQU_20190106_2",182,"Latin Love Bug",0.0622637257268426,3.42006705307806,0.377580451690053,13.6802682123122,4.4120243080511,5
"184","AQU_20190106_2",183,"Thefinalcrazydude",0.0923780658603214,2.93727975344013,0.266130385138554,11.7491190137605,5.80120724184243,5
"185","AQU_20190106_2",184,"I Love Jaxson",0.0851513956621609,4,0.307645743145336,12.8376586200519,5.84915506366256,9
"186","AQU_20190106_3",185,"Siena Magic",0.112032851641585,2.53528985208466,0.411288007144744,12.6764492604233,4.63227228190372,5
"187","AQU_20190106_3",186,"Shanghai Check",0.0896594132660734,2.53256333055706,0.417937931039755,12.6628166527853,3.89691744151312,8
"188","AQU_20190106_3",187,"Racing Raven",0.173493683128573,3.26784139988955,0.372624149965356,16.3392069994477,3.45529390112195,5
"189","AQU_20190106_3",188,"Bold Gem",0.107530249898319,2.27370056502097,0.531828761522516,11.3685028251048,3.24001212141566,8
"190","AQU_20190106_3",189,"Alrahaal",0.114382534781886,2.12778822157214,0.443342788676825,10.6389411078607,2.71485155816951,4
"191","AQU_20190106_3",190,"Justinspeightofit",0.132687909194755,4,0.388639851068745,13.5248847483829,11.1721510118175,9
"192","AQU_20190106_4",191,"Twelfthofneverland",0.058115545055098,1.71195472926583,0.360804960691357,6.84781891706332,3.05097969264963,8
"193","AQU_20190106_4",192,"Durkin's Call",0.0879985440382854,2.08453943499576,0.32817392849414,6.25361830498729,13.7713229859095,1
"194","AQU_20190106_4",193,"Success Hurricane",0.0873627785498123,4,0.481333568131433,10.5743065623867,14.3918522630525,9
"195","AQU_20190106_4",194,"Letzgometz",0.0965674285979288,3.8713041952845,0.565714930209757,11.6139125858535,15.4777672553208,2
"196","AQU_20190106_4",195,"Classic Czar",1.83946107869533,2.95274041830128,1.60166964684892,11.8109616732051,6.74880326834973,7
"197","AQU_20190106_5",196,"Oh K Funnybone",0.0144385941362429,2.34413275382009,0.667503192315147,16.4089292767406,3.18849711895985,4
"198","AQU_20190106_5",197,"Poker Game",0.0420947236194193,1.68090688851122,0.567545859784344,11.7663482195785,3.4943969231321,8
"199","AQU_20190106_5",198,"Awesome Adversary",0.0826143642598888,2.64731883826962,0.49606438947737,18.5312318678873,4.31497653884259,5
"200","AQU_20190106_5",199,"Dash for Dollars",0.113022241786325,2.71996321946153,0.613590310732804,19.0397425362307,5.12262940105693,5
"201","AQU_20190106_5",200,"Tazmonian Devil",0.0688621757924187,2.12441934221835,0.645719245745664,14.8709353955284,2.10261312478113,4
"202","AQU_20190106_5",201,"Shock Therapy",0.110489999119339,2.69269286085337,0.516551315075319,18.8488500259736,4.69788946535617,5
"203","AQU_20190106_5",202,"My Amanjena",0.19434596188729,3.58634075221861,0.980534078158574,25.1043852655303,5.52662904352029,3
"204","AQU_20190106_5",203,"Marble Moon",0.25957311396968,4,0.433387088317055,26.7481466483707,14.4189358960648,9
"205","AQU_20190106_6",204,"Sweet August Lady",0.114473047164798,3.43950390833431,0.684664382439802,24.0765273583402,3.73857427928752,4
"206","AQU_20190106_6",205,"Parlapiano",0.185260386204202,2.4184419327822,0.708206626019791,16.9290935294754,2.69051110041327,4
"207","AQU_20190106_6",206,"Zecha",0.148450527540041,2.22105517708102,0.587229112732004,15.5473862395671,2.35001502279341,4
"208","AQU_20190106_6",207,"Solitary Gem",0.0571845261226944,1.86254401847631,0.769248551755009,13.0378081293342,2.10950245444669,4
"209","AQU_20190106_6",208,"Tayler's the Boss",0.0743270027823063,2.64444429255622,0.672056138279489,18.5111100478935,2.58425242018192,4
"210","AQU_20190106_6",209,"Third Card Down",0.0716959692637197,2.52763494026665,0.664736514214589,17.6934445818665,2.05215213935863,4
"211","AQU_20190106_6",210,"Fingerpaint",0.124556782812322,3.17908486553455,0.424109764472776,22.2535940587419,4.61871579704445,5
