"","race_id","horse_id","horse_name","median_speed","min_speed","max_speed","cv_speed","cluster"
"57","AQU_20190101_9",56,"The Great Samurai",16.8708235486823,3.06138892078509,18.9394600689243,0.146477113957102,3
"58","AQU_20190101_9",57,"Samadi Sky",16.9318746352957,2.98573584415679,19.317633756419,0.149509861685134,3
"59","AQU_20190101_9",58,"Dancetrack",16.5752951064345,2.87365649272267,18.9755562799961,0.150642008622093,3
"60","AQU_20190101_9",59,"Conquest Prankster",16.5066749628313,2.53319019557431,18.8044514253054,0.162118473867304,3
"61","AQU_20190101_9",60,"Crafty Concorde",16.2274843491074,2.6780463226854,18.6954207194951,0.142412843463843,3
"62","AQU_20190101_9",61,"Fifty Eight O G",16.1364176464482,2.80951718704431,18.9769494723653,0.153569447167864,3
"63","AQU_20190104_1",62,"Excess Capacity",17.0787355864232,2.93195572826135,18.9526661808803,0.139799776860219,3
"64","AQU_20190104_1",63,"Paynterbynumbers",16.5829283452818,1.83501717777461,18.7308074478018,0.151895612577522,3
"65","AQU_20190104_1",64,"Fancy That",16.5031747037969,1.78064986060644,18.4681425375273,0.136105799875093,3
"66","AQU_20190104_1",65,"She'll Do",16.8687044138772,2.85457707801245,18.9148180552595,0.151242227975744,3
"67","AQU_20190104_1",66,"Silk Assassin",16.0451328851304,1.57010267957072,18.8023088880682,0.156409466914187,3
"68","AQU_20190104_1",67,"Moon and Stars",16.3610435994341,2.31329413611184,19.0060825182267,0.163482748685721,3
"69","AQU_20190104_2",68,"Tikhvin Flew",16.8134436312985,8.41054313713226,19.5165538369177,0.0975151420407316,8
"70","AQU_20190104_2",69,"Pulsate",17.0644043281468,7.91282050336775,19.2443739446791,0.0966125692520919,8
"71","AQU_20190104_2",70,"Spun to Run",16.4809910548607,8.57261611891,19.4439301626422,0.100376393255526,8
"72","AQU_20190104_2",71,"Classic Romeo",16.8194774190608,7.81786497762684,19.0934996007156,0.0970420640392143,8
"73","AQU_20190104_2",72,"U R Not So Bad",16.2631224298611,8.30884216218667,19.4677271706943,0.122493773091288,7
"74","AQU_20190104_2",73,"Jake Rocks",16.6326911810542,8.74016265489299,19.5515220596644,0.130013473285307,7
"75","AQU_20190104_3",74,"Speed Khaleesi",16.3574541646478,2.97741204762464,19.6085685368835,0.16135736476323,3
"76","AQU_20190104_3",75,"Stay Good",16.4103334578738,3.18862655533242,19.6897378146831,0.159925525795881,3
"77","AQU_20190104_3",76,"Caitriona",16.7106978167882,2.93204017007796,19.7672620625032,0.162292546641027,3
"78","AQU_20190104_3",77,"Diamond Jen Brady",16.1968531171166,3.4171505714955,19.5648142812643,0.156158970755635,3
"79","AQU_20190104_3",78,"Somethingwithlilly",16.4960861954291,3.26610950278069,18.847876977853,0.148187820452925,3
"80","AQU_20190104_3",79,"Aly's All Out",16.2849534224432,3.28777025605255,19.520648899152,0.164069557781302,3
"81","AQU_20190104_4",80,"Regal Retort",16.6132130577678,7.25585027048376,18.8227345827543,0.0926325945521922,4
"82","AQU_20190104_4",81,"Free Coffee",16.407247059385,6.13550724912284,18.7422054566027,0.105134710301133,8
"83","AQU_20190104_4",82,"Dizzy",16.682599408476,7.45035327712032,18.6281327236697,0.104009074846646,8
"84","AQU_20190104_4",83,"Whyisshesoolucky",16.5365520784769,6.85642397498664,18.4410925306478,0.101375837880525,8
"85","AQU_20190104_4",84,"Stay Smart",16.8412487835991,6.63903043853326,18.279059878932,0.0979448642066536,8
"86","AQU_20190104_4",85,"Irish Banker",16.4794746003566,6.44428232600945,18.2337798391375,0.100713019191685,8
"87","AQU_20190104_4",86,"Miss Allison",14.5181960710914,7.00834268018043,18.5157871820076,0.145702866613023,7
"88","AQU_20190104_5",87,"Turco Bravo (CHI)",16.6143647968542,1.97682159716147,17.8673221647158,0.127574573240078,3
"89","AQU_20190104_5",88,"Let Me Go First",16.5567599118044,1.46416273334698,17.6450276162047,0.1307651510554,3
"90","AQU_20190104_5",89,"Admiral Blue",16.6474252314546,2.26889842990667,17.9978466185375,0.1262140437912,3
"91","AQU_20190104_5",90,"Halloween Horror",16.5082625495327,2.25112246381761,18.1409278323533,0.133442037492123,3
"92","AQU_20190104_5",91,"Shamcat",16.2730431510484,2.233788744985,18.2343326739285,0.148381000868208,3
"93","AQU_20190104_5",92,"Indian Guide",16.5319548750264,2.08494816381745,17.6368887848676,0.142431892841864,3
"94","AQU_20190104_6",93,"Outplay",16.4637282783764,6.55311053988497,19.5526982952609,0.126886187754553,8
"95","AQU_20190104_6",94,"Dublinthepleasure",16.6020136929067,6.69812538108929,19.3224869242352,0.110543620055477,8
"96","AQU_20190104_6",95,"Shalako",16.6232199149042,6.42485676464377,19.0799242059711,0.115676218293812,8
"97","AQU_20190104_6",96,"Toohottoevenspeak",16.718311903851,6.96813543622356,19.5023711027532,0.123978625360087,8
"98","AQU_20190104_6",97,"Its All Relevant",16.4736162937118,6.88897277677497,19.3559831003868,0.132899107556988,7
"99","AQU_20190104_6",98,"E J's Legacy",16.7586270051479,6.71822904635145,18.9656576399144,0.121667095036145,8
"100","AQU_20190104_6",99,"Fifty",15.9641193405991,6.54654827926985,19.2575018785744,0.255022060943324,5
"101","AQU_20190104_7",100,"Gio d'Oro",16.5912414857407,1.95950541089656,17.8555356921314,0.123172257750124,3
"102","AQU_20190104_7",101,"Blugrascat's Smile",16.7443457511898,2.03173387344906,17.9099867991586,0.129367968040229,3
"103","AQU_20190104_7",102,"Storm Prophet",16.9500018816023,2.09971644992478,18.3569101647485,0.127424707533785,3
"104","AQU_20190104_7",103,"Cause I'm Alex",16.6965060882825,1.59018847816823,17.8325055948985,0.12961926735936,3
"105","AQU_20190104_7",104,"Papa Shot",17.0017867803064,1.3512051130153,17.8422012680995,0.134178079201976,3
"106","AQU_20190104_7",105,"Singapore Trader",16.9707417443591,1.94594715293579,17.7952126162818,0.137612056577912,3
"107","AQU_20190104_8",106,"Midnight Crossing",16.6930545296348,7.57454657487369,18.8140220633615,0.108479129689855,8
"108","AQU_20190104_8",107,"Mrs Vargas",16.4127564245086,7.64115241524377,19.4063413304252,0.115548657678174,8
"109","AQU_20190104_8",108,"Know Point Given",16.4768910799501,7.48419152873927,19.179412843221,0.101157897269711,8
"110","AQU_20190104_8",109,"Frosty Linz",16.4715127303506,7.57551268060646,19.6304230328597,0.114542054651981,8
"111","AQU_20190104_8",110,"Flying Pleasantly",16.3834472234566,7.5417194207743,19.053788924086,0.11549243996844,8
"112","AQU_20190104_8",111,"Way Over Budget",16.1716697484895,7.48383058514055,19.2359367412683,0.118090551342965,8
"113","AQU_20190104_8",112,"Big Expense",16.2172683146854,7.54382241851772,19.0966695859701,0.127730319751535,7
"114","AQU_20190105_1",113,"Needs No Ice",15.9336977260539,7.46100077576714,16.9539103762959,0.0696264739126318,4
"115","AQU_20190105_1",114,"Promise Me Roses",15.8399595556532,7.71383665816879,17.2571153699659,0.0684816769629254,4
"116","AQU_20190105_1",115,"Low Is Laine",15.512830193426,7.13870667296567,16.6764924239292,0.0731257580992778,4
"117","AQU_20190105_1",116,"Got the Gist",15.6545090881695,7.20624230160025,16.9848371024275,0.0838538033492744,4
"118","AQU_20190105_1",117,"Reyana Reya Dreams",15.4041765246137,7.34512491634615,16.6118218669199,0.07742130289912,4
"119","AQU_20190105_1",118,"Youmakemeblush",15.6908128123087,7.36248509394872,16.8988631655735,0.0845876414435824,4
"120","AQU_20190105_2",119,"Monteleone",16.7125184763575,4.33158044318989,18.3478032684907,0.116755772542977,9
"121","AQU_20190105_2",120,"Trustworthy",16.1687254262488,3.87913472085553,18.4363420047711,0.118267002268621,3
"122","AQU_20190105_2",121,"Unpredictable",16.5118067422724,3.72598599367963,17.5035806295933,0.114494750016546,9
"123","AQU_20190105_2",122,"Playwright",16.3075039867742,3.25267677628197,18.1922365080164,0.122507394878144,3
"124","AQU_20190105_2",123,"Expert",16.3761851584192,3.81853557105863,18.4391851799939,0.125893120804565,3
"125","AQU_20190105_2",124,"Stronger",16.0276741450319,5.08141902371461,18.2898244210732,0.129811326296493,7
"126","AQU_20190105_3",125,"Intoxicologist",16.0970609485224,6.49895233410694,17.3810688018347,0.0775106284259609,4
"127","AQU_20190105_3",126,"Delta Gamma",16.282109017355,6.13311430326204,19.2649178841655,0.096844191684745,4
"128","AQU_20190105_3",127,"Cornetta's Choice",15.8483854709495,7.03186727992165,17.7602927775946,0.081509718101177,4
"129","AQU_20190105_3",128,"Bee'snbee's",15.8887870336859,7.36617342749231,17.7677572982873,0.100674814843044,4
"130","AQU_20190105_3",129,"Winifred J",15.7696379124837,7.43111560450409,17.9347594669134,0.121023133225574,7
"131","AQU_20190105_3",130,"Sarah's Rainbow",15.2112653113186,6.83718021049841,17.4506278075031,0.0983536892195841,4
"132","AQU_20190105_4",131,"Turn and Bern",16.0704260853451,0.322505216810681,19.2383956444822,0.161652013160767,7
"133","AQU_20190105_4",132,"Anne's Song",16.0746112756311,2.81718473272537,18.9918040142655,0.133696674594038,3
"134","AQU_20190105_4",133,"Bourbon High",15.6267387336187,3.13721836476131,19.4386923729839,0.13819522327265,3
"135","AQU_20190105_4",134,"Joule",16.6192916708129,2.13672515911307,17.6537867179437,0.137415140901699,3
"136","AQU_20190105_4",135,"Overtime Olivia",15.7611079182484,3.05696742029395,19.4377799789068,0.142648902630983,3
"137","AQU_20190105_4",136,"Dreamers and Me",15.6105136046276,0.258915744865247,19.0168108853424,0.158310724234319,7
"138","AQU_20190105_4",137,"Mrs. Orb",15.7257931357516,2.99478440856208,19.0538046664047,0.163583294394717,3
"139","AQU_20190105_4",138,"Sonic Force",14.829433270168,2.38341746942864,18.4511951280756,0.144026017039838,3
"140","AQU_20190105_5",139,"Eye Luv Lulu",16.8861096012309,5.54510273298989,19.2694615194694,0.110403796145232,4
"141","AQU_20190105_5",140,"Almithmaar",16.8117144121604,7.12493521018083,19.0831315311015,0.104364203676561,8
"142","AQU_20190105_5",141,"Preservationist",16.8760343498655,3.05349572765289,19.1985400827028,0.121007297460613,3
"143","AQU_20190105_5",142,"Reed Kan",16.6897471183098,3.20286523607923,19.7437718385075,0.134467095915519,3
"144","AQU_20190105_5",143,"Still Krz",16.6071685220358,7.37493772843887,19.0996902220051,0.110671914483773,8
"145","AQU_20190105_5",144,"Angry Moon",16.903808560794,5.09311527305595,19.2066854730851,0.164036268454077,7
"146","AQU_20190105_6",145,"Hushion",16.9704264952402,3.72697462619915,20.1661598479617,0.141963761189878,3
"147","AQU_20190105_6",146,"Castle Casanova",16.7879880569688,3.64436698741013,19.2290230502069,0.138267847681502,3
"148","AQU_20190105_6",147,"Top of the Mint",17.0279285762717,2.54055506418713,19.479902562193,0.153436068100402,3
"149","AQU_20190105_6",148,"Smooth Tales",17.0862202808783,3.4834168531195,19.7894188048567,0.146573825079358,3
"150","AQU_20190105_6",149,"Jack Bo",16.487723005508,2.50445551536366,19.7290703731752,0.169009046451664,3
"151","AQU_20190105_6",150,"Fleet Warrior",16.776891473433,3.52590360817182,19.168271826125,0.145401705596585,3
"152","AQU_20190105_6",151,"Big Browning",16.6181218764864,2.609715804011,18.6296714109078,0.152652559751222,3
"153","AQU_20190105_6",152,"Therisastormbrewin",16.3112590504054,2.42310516575197,19.2392849210898,0.160103100629359,3
"154","AQU_20190105_6",153,"Pour It Out",16.6679299477344,4.04249605480928,19.4907804151223,0.154642289782321,7
"155","AQU_20190105_7",154,"Fully Vested",17.5978946680124,8.28798437203831,19.0945458330024,0.089276933871601,8
"156","AQU_20190105_7",155,"Wegotoldyougotsold",17.4496443444507,7.98297609745236,19.2893949346664,0.0976525922964681,8
"157","AQU_20190105_7",156,"The Caretaker",17.5580381776518,8.00718141935617,19.283713086409,0.104852737055689,8
"158","AQU_20190105_7",157,"Bon Raison",17.1890718025798,7.73879796585518,19.0692407044831,0.100555160666243,8
"159","AQU_20190105_7",158,"Redyornothereicome",17.3201301257371,7.19194860361281,18.4582246894237,0.10105777888277,8
"160","AQU_20190105_7",159,"Forced",17.1055948373573,8.66159883647313,19.4298679615566,0.10926684232561,8
"161","AQU_20190105_7",160,"Have Another",17.0601868099424,7.42892669211783,18.5344929802267,0.130719661771318,7
"162","AQU_20190105_8",161,"Kathryn the Wise",17.0132964130066,6.4117577939788,19.2409287798142,0.106145918510673,8
"163","AQU_20190105_8",162,"Playinwiththeboys",16.6176421482572,6.0266744795953,18.8652348353801,0.109333668877869,8
"164","AQU_20190105_8",163,"Pauseforthecause",16.6341189316848,6.35601289136054,19.0228765249163,0.115171314119331,8
"165","AQU_20190105_8",164,"Starlite Mission",16.3110605249796,6.0390797447882,18.9117044331367,0.111375509478889,8
"166","AQU_20190105_8",165,"Sunset Ridge",16.3288718203861,6.01599183734249,19.1374993547166,0.125757445388007,8
"167","AQU_20190105_8",166,"Palladian Bridge",16.2530306762239,5.85502236925743,19.0482893068431,0.127617452143536,8
"168","AQU_20190105_8",167,"Silly Sister",15.8318583095772,6.04570903997412,18.9207319119392,0.12900803670835,7
"169","AQU_20190105_8",168,"Byself",16.1446193099998,6.29198123234906,18.8639418687692,0.198243841216374,5
"170","AQU_20190105_9",169,"Never Nevermore",15.8578269237419,6.11869350082432,17.4742215068082,0.081846044102561,4
"171","AQU_20190105_9",170,"Raging Fire",15.6184632447564,6.04994102355216,18.5378198491041,0.105766205818428,8
"172","AQU_20190105_9",171,"Bobby G",15.8720893072127,5.27080363322209,18.0743185001828,0.0970957648099181,4
"173","AQU_20190105_9",172,"Won't Be Missed",15.6759503910941,6.86239018773178,17.9622671235119,0.0976313156231037,4
"174","AQU_20190105_9",173,"Storm Scat",15.7617992376236,6.82786528997734,17.4165158939246,0.0936313269461268,4
"175","AQU_20190105_9",174,"Carmine's Honor",15.5999201003301,6.9425092165392,18.8191428841878,0.118189600234475,8
"176","AQU_20190105_9",175,"Rockin Jo",15.1652217569449,6.81059246428114,18.9675286412954,0.161500315992999,7
"177","AQU_20190106_1",176,"Double Deep",16.7459234681174,2.85184616253568,17.8683103296517,0.119079572343613,3
"178","AQU_20190106_1",177,"Rogue Nation",16.5620861875946,2.29289831131778,17.8702069323722,0.123082467261612,3
"179","AQU_20190106_1",178,"Dooley",16.6101459572632,1.35115826448706,17.9875237420138,0.133071954467971,3
"180","AQU_20190106_1",179,"Domain",16.6349495859888,2.2881780577505,18.0407635262001,0.125450416485963,3
"181","AQU_20190106_2",180,"Chateau",17.7309054002269,8.31106036583859,20.2020369930905,0.104491128134492,8
"182","AQU_20190106_2",181,"Ragnar Lothbrok",17.3095827003028,7.75772353376548,19.9785706945429,0.110793607879053,8
"183","AQU_20190106_2",182,"Latin Love Bug",17.2822003249237,7.1268796090174,19.5888868279907,0.119902067605777,8
"184","AQU_20190106_2",183,"Thefinalcrazydude",16.5828380370723,8.27051290388324,20.1340724871316,0.14043001398991,7
"185","AQU_20190106_2",184,"I Love Jaxson",16.4397747436076,7.3841612558126,19.8289651578588,0.134017691663391,7
"186","AQU_20190106_3",185,"Siena Magic",16.8905414438031,4.03322218873863,18.8218418321512,0.125719869680448,3
"187","AQU_20190106_3",186,"Shanghai Check",17.0945848186021,4.02756518535314,18.9144792269048,0.125467494481493,1
"188","AQU_20190106_3",187,"Racing Raven",16.952409919728,3.38248443690541,18.7327887328007,0.13407597397147,3
"189","AQU_20190106_3",188,"Bold Gem",16.2584503843021,1.88240128294481,18.9805411368432,0.146444173793869,3
"190","AQU_20190106_3",189,"Alrahaal",16.2879305336575,0.348676516737318,18.7545219351638,0.172533399138587,7
"191","AQU_20190106_3",190,"Justinspeightofit",15.8208272678846,2.96058160990014,18.8471355635746,0.158436358060966,3
"192","AQU_20190106_4",191,"Twelfthofneverland",16.3389528960628,6.34031261621247,18.0586251237,0.0930190542881481,4
"193","AQU_20190106_4",192,"Durkin's Call",16.3566330083687,6.53499091684362,18.1216303757759,0.0949781650609953,4
"194","AQU_20190106_4",193,"Success Hurricane",16.1239707666928,5.81861714735965,18.387352782578,0.119393246881274,8
"195","AQU_20190106_4",194,"Letzgometz",17.0327439454368,5.76122720694088,18.2676906866397,0.192136568649475,5
"196","AQU_20190106_4",195,"Classic Czar",8.45348433516699,4.34853023579197,11.0362895882722,0.304711011589644,6
"197","AQU_20190106_5",196,"Oh K Funnybone",15.6766325534966,2.93832909382234,18.1106164465395,0.124269581735614,3
"198","AQU_20190106_5",197,"Poker Game",15.7611670174301,3.27200628104339,17.8290558296391,0.121199342165193,3
"199","AQU_20190106_5",198,"Awesome Adversary",15.7038397505496,2.63758112720937,18.0549413922853,0.126373991141966,3
"200","AQU_20190106_5",199,"Dash for Dollars",15.9381874917363,4.61833830692763,17.923672403506,0.110641031277999,4
"201","AQU_20190106_5",200,"Tazmonian Devil",15.7558193134127,3.14994142290078,18.1490909919657,0.125322038885692,3
"202","AQU_20190106_5",201,"Shock Therapy",15.5812014803548,3.06062194587337,18.0012803852257,0.129554213355175,3
"203","AQU_20190106_5",202,"My Amanjena",15.273210195542,2.31930404986099,18.3165310147375,0.153230544868727,3
"204","AQU_20190106_5",203,"Marble Moon",14.7854966684237,2.76630721327125,17.9183356742873,0.171387437344731,7
"205","AQU_20190106_6",204,"Sweet August Lady",16.9240669805602,8.19153127045266,18.2000610623459,0.0783509730505002,2
"206","AQU_20190106_6",205,"Parlapiano",16.721546513706,7.02631596022157,18.4322834835283,0.0901336555926962,8
"207","AQU_20190106_6",206,"Zecha",16.6192492687217,8.72124166601272,18.4619009312502,0.0806369408701731,8
"208","AQU_20190106_6",207,"Solitary Gem",16.3810849163537,6.52677752092319,18.5459391380126,0.0909761952285044,4
"209","AQU_20190106_6",208,"Tayler's the Boss",16.1421251379535,8.84972791064009,18.4698891995765,0.0875772026050872,8
"210","AQU_20190106_6",209,"Third Card Down",16.0834849490153,8.78787214771212,18.6179791946769,0.0935939452845557,8
"211","AQU_20190106_6",210,"Fingerpaint",16.0246646424957,6.33369875606364,18.332827015049,0.11131561973563,8
"212","AQU_20190106_6",211,"She'saprettylady",15.7133649468703,8.26054931827863,18.4151304186114,0.12974903847548,7
"213","AQU_20190106_7",212,"Quietude",16.6587554268958,3.07557638391919,18.8629680761039,0.140284499717688,3
"214","AQU_20190106_7",213,"My Best Friend",16.6726280663019,2.79661358452977,19.3637812405673,0.152107580615677,3
"215","AQU_20190106_7",214,"Stabilize",16.7010121810523,2.58675982214042,18.9469000789278,0.146378802281912,3
"216","AQU_20190106_7",215,"Shak's Hidden Gem",16.8183695093191,2.68541168141854,19.4386291455883,0.147606702745789,3
"217","AQU_20190106_7",216,"Diamond Princess",16.7420465430066,3.21286066488954,19.1925591711064,0.147647421724066,3
"218","AQU_20190106_7",217,"Mary's Girl",16.4020932227003,2.39408822818909,18.9061417267119,0.152894071116934,3
"219","AQU_20190106_8",218,"Fiery Opal",16.6452674115356,8.80759932412403,19.1704742535987,0.0962411047959551,8
"220","AQU_20190106_8",219,"Speightful Kitten",16.4356436858447,9.01706098765,19.5261792064807,0.109533281085739,7
"221","AQU_20190106_8",220,"Tribecca",16.4832794638579,8.73163772073208,19.2153837092037,0.105700104573237,8
"222","AQU_20190106_8",221,"Sicilia Mike",16.45212590291,8.17671972065118,18.7918205400135,0.0927633020056472,8
"223","AQU_20190106_8",222,"Horoscope",16.3840487843692,8.29799711320025,19.0098243578866,0.106062823204918,8
"224","AQU_20190106_8",223,"Playthatfunnymusic",16.5984599033444,7.9971946926205,19.1634562547828,0.110860972018653,8
"225","AQU_20190106_8",224,"Arthur's Hope",16.6465303609354,8.10970087507536,19.4691700610724,0.121568241093673,7
"226","AQU_20190106_8",225,"Retonova",16.6185797612585,7.70509599378744,19.1710109361728,0.137114609051844,7
"227","AQU_20190106_8",226,"Mascarello",16.1030473039323,8.12857351222103,18.8838631307252,0.130111775007314,7
"228","AQU_20190110_1",227,"New Year's Wish",16.3836117710347,3.9009789665036,17.8821324427471,0.122298345707471,3
"229","AQU_20190110_1",228,"Smiles From Sadie",15.9724264251234,2.91026884822433,17.9012400072635,0.124465118904641,3
"230","AQU_20190110_1",229,"Madame Barbarian",15.7774767836581,2.93535195022249,18.3442035617826,0.134485237819274,3
"231","AQU_20190110_1",230,"She'sakittykat",15.787755924114,2.71988643938712,18.0826995101574,0.129607222283775,3
"232","AQU_20190110_1",231,"My Girl Annie",15.8126689550478,2.65626169013687,17.8099002891075,0.135222159084286,3
"233","AQU_20190110_1",232,"Hexameter",15.80207649705,2.9255718036682,18.0626473269594,0.143460992324301,3
"234","AQU_20190110_2",233,"Battle of Saratoga",16.1060179630003,6.6240501385696,17.7581022415828,0.080971947256228,4
"235","AQU_20190110_2",234,"Golconda",15.645482020341,6.8641376879079,18.4891301810607,0.0895146307746885,4
"236","AQU_20190110_2",235,"Killala Bay",15.4708273413763,6.89963904087045,18.5091451927822,0.0913506806026413,4
"237","AQU_20190110_2",236,"Scrutinize",15.4057173522089,6.6246664885222,17.7820832138753,0.0840193537893126,4
"238","AQU_20190110_2",237,"Run for Boston",15.6233089957444,6.57118766202216,17.3199678116635,0.0825980576837747,4
"239","AQU_20190110_3",238,"Call the Cat",15.2280412626732,2.80914640810764,18.1056926374722,0.138082880660874,3
"240","AQU_20190110_3",239,"Well in Tune",15.3564860768395,2.71895291744354,18.2341324710025,0.136468772278242,3
